,value,metric,type
501,-0.8638394618997641,kde,best_of
502,-0.4134889557220466,kde,best_of
503,-0.848183111928378,kde,best_of
504,-0.41877135544912325,kde,best_of
505,-1.0571091695525352,kde,best_of
506,-1.3373994857118334,kde,best_of
507,-1.3683069682892914,kde,best_of
508,-0.9768782711006503,kde,best_of
509,-1.7227715403725332,kde,best_of
510,-1.4331399371176237,kde,best_of
511,0.5059931074778943,kde,best_of
512,-0.00903769189483905,kde,best_of
513,0.5485704479714375,kde,best_of
514,-1.8375686010469952,kde,best_of
515,-1.3209034800820578,kde,best_of
516,-0.7616535323959308,kde,best_of
517,-0.2486227904260332,kde,best_of
518,0.6807568773267647,kde,best_of
519,-1.8398731359952927,kde,best_of
520,-1.2413810266726615,kde,best_of
521,-0.7394193726822295,kde,best_of
522,-0.4917149208059366,kde,best_of
523,-0.09880584360246925,kde,best_of
524,-1.7326690211596194,kde,best_of
525,0.14651169210920564,kde,best_of
526,0.04893548187984886,kde,best_of
527,-1.512363924986635,kde,best_of
528,0.4742044879022278,kde,best_of
529,1.207523813417745,kde,best_of
530,-1.6862497703233599,kde,best_of
531,-0.20207127605069286,kde,best_of
532,2.1602338030521806,kde,best_of
533,-0.6819287320391026,kde,best_of
534,-0.21599883265390804,kde,best_of
535,-1.7142491668828048,kde,best_of
536,-0.9440875408552287,kde,best_of
537,-0.10375465507497897,kde,best_of
538,-0.14145468856237717,kde,best_of
539,-0.2954860220493979,kde,best_of
540,-1.7958687112980576,kde,best_of
541,-0.8555862903756843,kde,best_of
542,-0.24509466874415672,kde,best_of
543,1.058499035015466,kde,best_of
544,-0.5639275349976144,kde,best_of
545,-1.712696493129418,kde,best_of
546,-0.8950808701765622,kde,best_of
547,-0.013678030520816425,kde,best_of
548,-0.13532582266581494,kde,best_of
549,-1.8565308957349809,kde,best_of
550,-0.27251006569570346,kde,best_of
551,1.1614016096832234,kde,best_of
552,-0.53314970656665,kde,best_of
553,-0.25681593738320196,kde,best_of
554,-1.8274011227334843,kde,best_of
555,-0.2505467954898435,kde,best_of
556,0.2837917886575684,kde,best_of
557,-1.865494249178222,kde,best_of
558,-0.7961995912716449,kde,best_of
559,0.6615057907775328,kde,best_of
560,-0.5293612541799565,kde,best_of
561,-1.8653603901912312,kde,best_of
562,-0.19886668412189734,kde,best_of
563,0.1835843147196163,kde,best_of
564,-0.9794928380463924,kde,best_of
565,-1.8491790105655304,kde,best_of
566,-0.7260316518168592,kde,best_of
567,0.19880416777286655,kde,best_of
568,-0.45108516826819256,kde,best_of
569,-1.8363018264710185,kde,best_of
570,-1.3730737031187819,kde,best_of
571,0.2539106634257159,kde,best_of
572,-1.407181531763433,kde,best_of
573,-1.8381363675684668,kde,best_of
574,-1.1419761306746812,kde,best_of
575,3.129874099840625,kde,best_of
576,-1.7977957639142068,kde,best_of
577,-1.8549919312424876,kde,best_of
578,-1.5491086162034864,kde,best_of
579,-1.7840601420573565,kde,best_of
580,1.6430229727944068,kde,best_of
581,-1.8570189659676366,kde,best_of
582,-1.4642470310420452,kde,best_of
583,-1.7341836913934268,kde,best_of
584,-1.8588248540698327,kde,best_of
585,-1.5673943849986247,kde,best_of
586,-1.8067404236555442,kde,best_of
587,-1.8882057068960796,kde,best_of
588,-1.3441533110954142,kde,best_of
589,-1.7987454307283537,kde,best_of
590,-1.8869527384359135,kde,best_of
591,-1.5403011081059628,kde,best_of
592,-1.8191284618137165,kde,best_of
593,-1.8863863522637532,kde,best_of
594,-1.6096853120752332,kde,best_of
595,-1.8555627161202266,kde,best_of
596,-1.874780159030242,kde,best_of
597,-1.7059411555654467,kde,best_of
598,-1.8593502500078474,kde,best_of
599,-1.8588694320895833,kde,best_of
600,-1.7565267762365986,kde,best_of
601,-1.848476141872291,kde,best_of
602,-1.739403583813571,kde,best_of
603,-1.8445338413283414,kde,best_of
604,-1.7039653868164097,kde,best_of
605,-1.8498871694973242,kde,best_of
606,-1.5994256254433514,kde,best_of
607,-1.8507239377975726,kde,best_of
608,-0.20973767403696705,kde,best_of
609,-1.8490320274134555,kde,best_of
610,-0.22512030444740724,kde,best_of
611,-1.8497404017619554,kde,best_of
612,-0.10334817428100251,kde,best_of
613,-1.8504672509810038,kde,best_of
614,-0.7671125175887047,kde,best_of
615,-1.5422923333832044,kde,best_of
616,-1.6162530053668582,kde,best_of
617,-0.630975186351717,kde,best_of
618,-1.482684382768097,kde,best_of
619,0.18520645786308326,kde,best_of
620,2.037432060193282,kde,best_of
621,-0.8887718759641907,kde,best_of
622,1.1678929599470034,kde,best_of
623,-0.20546721241423407,kde,best_of
624,-0.8497112805809841,kde,best_of
625,0.3474404010923939,kde,best_of
626,-1.0642736768276535,kde,best_of
627,-0.4719190390570783,kde,best_of
628,0.9531792093915687,kde,best_of
629,-0.8670797557748376,kde,best_of
630,-0.7822696343628908,kde,best_of
631,0.881426200850324,kde,best_of
632,-0.112319964395689,kde,best_of
633,-0.22136587636088245,kde,best_of
634,-0.018052653987139122,kde,best_of
635,0.7922069277827891,kde,best_of
636,-0.09419160202523794,kde,best_of
637,-0.02828682371283861,kde,best_of
638,-0.36455872865815975,kde,best_of
639,1.8293621026552858,kde,best_of
640,0.13848726017718244,kde,best_of
641,-0.30943288378330114,kde,best_of
642,-0.40094042074536274,kde,best_of
643,0.7025246734177079,kde,best_of
644,0.402756210873895,kde,best_of
645,-0.08483096610157415,kde,best_of
646,0.321675746507712,kde,best_of
647,0.45321270826986676,kde,best_of
648,0.08024834992949634,kde,best_of
649,-0.2449291110245627,kde,best_of
650,-0.43573631302608795,kde,best_of
651,-1.8285788886084438,kde,best_of
652,-0.012262464109314863,kde,best_of
653,-0.20923539507123876,kde,best_of
654,-0.4538217634875714,kde,best_of
655,-1.8381438928049634,kde,best_of
656,0.018857699297347194,kde,best_of
657,-0.5679550674014638,kde,best_of
658,-0.26815468379212026,kde,best_of
659,-1.8359583493583136,kde,best_of
660,1.4869985136953088,kde,best_of
661,-0.6068604865857087,kde,best_of
662,1.0095251736722914,kde,best_of
663,-1.8317611557025621,kde,best_of
664,0.408811995344942,kde,best_of
665,-0.5739801084444883,kde,best_of
666,1.472525016850518,kde,best_of
667,-1.7618529361947415,kde,best_of
668,-0.3104267311940741,kde,best_of
669,-0.13105799775240368,kde,best_of
670,-0.25842497208820414,kde,best_of
671,-1.7522083928705856,kde,best_of
672,-0.9772896720367591,kde,best_of
673,0.7119867354473065,kde,best_of
674,-0.3635537709279135,kde,best_of
675,-1.759093353910859,kde,best_of
676,-0.38266977767508603,kde,best_of
677,0.3101970842867934,kde,best_of
678,-1.7569399938192944,kde,best_of
679,0.3832407653370644,kde,best_of
680,0.20157348609647252,kde,best_of
681,0.8828861151575379,kde,best_of
682,-0.18777251858831664,kde,best_of
683,0.6064844967081506,kde,best_of
684,0.3871192418616837,kde,best_of
685,-0.5220152734720372,kde,best_of
686,-0.835299541014772,kde,best_of
687,-0.915789877475435,kde,best_of
688,-0.920419301968813,kde,best_of
689,0.83940175877774,kde,best_of
690,0.36157844497574143,kde,best_of
691,-1.1734015532332016,kde,best_of
692,-0.4861608520945818,kde,best_of
693,0.46734350755955134,kde,best_of
694,0.565363318300137,kde,best_of
695,-0.9308700477858874,kde,best_of
696,-0.6756653185599402,kde,best_of
697,1.356835856871613,kde,best_of
698,-0.4214599123214494,kde,best_of
699,-1.0098019466998576,kde,best_of
700,0.379465451118286,kde,best_of
701,0.14430609264240796,kde,best_of
702,-0.6451436794369333,kde,best_of
703,-0.32898445120327346,kde,best_of
704,-0.37152654161099274,kde,best_of
705,-0.4435987686174191,kde,best_of
706,0.32388224679084254,kde,best_of
707,-0.6444248434411954,kde,best_of
708,-0.6132625330694209,kde,best_of
709,-0.49005402547434196,kde,best_of
710,-1.0178192817263083,kde,best_of
711,-0.23794960461244696,kde,best_of
712,-0.9865636083265026,kde,best_of
713,-0.3091996135708889,kde,best_of
714,-1.064435843606501,kde,best_of
715,0.5890674794070865,kde,best_of
716,-1.1743171443250668,kde,best_of
717,1.465399434399405,kde,best_of
718,-1.1009207354908908,kde,best_of
719,0.8738930680598594,kde,best_of
720,-0.8404736432590845,kde,best_of
721,-0.42392943694735974,kde,best_of
722,-0.8810195774746425,kde,best_of
723,-0.3609919535067435,kde,best_of
724,-0.5174291406850392,kde,best_of
725,0.2835754822113975,kde,best_of
726,0.7776730795460692,kde,best_of
727,0.9580282113425614,kde,best_of
728,-0.2621098024770556,kde,best_of
729,-0.3357740144030292,kde,best_of
730,1.493058932198008,kde,best_of
731,-0.8355271201515742,kde,best_of
732,-0.03485004192266425,kde,best_of
733,0.2840406309997563,kde,best_of
734,0.5215222701220634,kde,best_of
735,-0.03329140695652852,kde,best_of
736,-0.21579549665262118,kde,best_of
737,0.3187920442337272,kde,best_of
738,-0.03982397842667057,kde,best_of
739,-0.17266688615543302,kde,best_of
740,-0.2932826665018985,kde,best_of
741,0.4563393222214177,kde,best_of
742,-0.15404989830380747,kde,best_of
743,-0.3127597803290907,kde,best_of
744,0.15061649614413106,kde,best_of
745,-0.46236897124208043,kde,best_of
746,0.7948937374823228,kde,best_of
